Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2009,405041127,Yorke Peninsula - North,7238,1.980626095,-0.165517241,-12,-0.535935138,,,,,,
2009,405041128,Yorke Peninsula - South,4077,1.793033688,-0.802919708,-33,-3.411513859,,,,,,
2009,406011129,Ceduna,2729,6.602951851,-0.255847953,-7,-2.500893176,,,,,,
2009,406011130,Eyre Peninsula,6456,0.893156067,0.093023256,6,2.868068834,,,,,,
2009,406011131,Kimba - Cleve - Franklin Harbour,4365,0.287466084,-0.975499093,-43,-3.621108412,,,,,,
2009,406011132,Le Hunte - Elliston,2349,0.206284249,-0.466101695,-11,-6.264964086,,,,,,
2009,406011133,Port Lincoln,15335,112.5091709,1.354923992,205,4.62577608,,,,,,
2009,406011134,West Coast (SA),3645,0.114338951,1.645287228,59,5.560382276,,,,,,
2009,406011135,Western,119,0.000704326,-3.25203252,-4,-12.5,,,,,,
2009,406011136,Whyalla,22299,545.207824,0.319416952,71,1.525223092,,,,,,
2009,406011137,Whyalla - North,0,0,0,0,0,,,,,,
2009,406021138,APY Lands,2476,0.024188168,2.483443709,60,0.283515593,,,,,,
2009,406021139,Coober Pedy,1799,23.15315315,-3.279569892,-61,-16.3255814,,,,,,
2009,406021140,Quorn - Lake Gilles,2358,0.090189674,-3.951120163,-97,0.340425532,,,,,,
2009,406021141,Outback,3400,0.006622754,3.186646434,105,0.53222945,,,,,,
2009,406021142,Port Augusta,14026,55.24222135,0.862936862,120,2.837451426,,,,,,
2009,406021143,Roxby Downs,4670,16.19278779,2.277704774,104,17.66187957,,,,,,
2009,407011144,Goolwa - Port Elliot,10435,57.68380321,1.075164665,111,16.02179231,,,,,,
2009,407011145,Kangaroo Island,4477,1.017338151,0.584138396,26,2.801377727,,,,,,
2009,407011146,Strathalbyn,6164,39.563543,3.771043771,224,14.89282386,,,,,,
2009,407011147,Strathalbyn Region,6289,4.143497167,3.4375,209,13.07083783,,,,,,
2009,407011148,Victor Harbor,13105,102.1434139,2.76013487,352,13.21814255,,,,,,
2009,407011149,Yankalilla,4984,5.085195388,1.403865717,69,10.16799293,,,,,,
2009,407021150,Grant,5434,3.213293123,0.555144338,30,4.159478628,,,,,,
2009,407021151,Kingston - Robe,3804,0.85840009,0.395882819,15,2.285560635,,,,,,
2009,407021152,Millicent,5481,30.89627959,-0.79638009,-44,-0.25477707,,,,,,
2009,407021154,Naracoorte,5717,49.62673611,0.527518903,30,1.852841618,,,,,,
2009,407021155,Naracoorte Region,2587,0.587300506,-0.767165324,-20,-3.721622627,,,,,,
2009,407021156,Penola,3209,2.118851106,-1.048411964,-34,-0.926211794,,,,,,
2009,407021157,Tatiara,6841,1.048075745,-0.725584095,-50,-3.647887324,,,,,,
2009,407021158,Wattle Range,3365,1.474648319,-0.325829384,-11,-3.471026965,,,,,,
2009,407021173,Mount Gambier - East,14179,212.260479,0.746056558,105,5.396565822,,,,,,
2009,407021174,Mount Gambier - West,13607,107.5652174,0.994581756,134,3.973408726,,,,,,
2009,407031159,Barmera,6737,7.868488671,-1.376079637,-94,-4.925204629,,,,,,
2009,407031160,Berri,4222,348.9256198,-1.239766082,-53,0.213624496,,,,,,
2009,407031161,Karoonda - Lameroo,3208,0.304116186,-0.926497838,-30,-4.608980077,,,,,,
2009,407031162,Loxton,5331,36.48870637,-0.652254939,-35,-1.021165986,,,,,,
2009,407031163,Loxton Region,1819,0.379717769,-1.462621885,-27,-10.34992607,,,,,,
2009,407031164,Mannum,5853,1.78016363,0.360082305,21,-0.136495479,,,,,,
2009,407031165,Murray Bridge,16293,167.1076923,2.607217079,414,13.27169077,,,,,,
2009,407031166,Murray Bridge Region,3620,1.881008054,-0.165471594,-6,1.971830986,,,,,,
2009,407031167,Renmark,4510,306.8027211,-0.243309002,-11,1.759927798,,,,,,
2009,407031168,Renmark Region,5057,5.611407013,-0.920846395,-47,-2.806073419,,,,,,
2009,407031169,The Coorong,5715,0.661075766,-0.746787079,-43,-2.954661233,,,,,,
2009,407031170,Waikerie,6562,1.180683004,-0.831192383,-55,-4.594358825,,,,,,
2009,501011001,Augusta,4511,2.141365233,0.602140946,27,0.400623192,,,,,,
2009,501011002,Busselton,21258,108.3486239,4.282560706,873,19.56130484,,,,,,
2009,501011003,Busselton Region,8259,6.730502812,4.083175803,324,19.43600868,,,,,,
2009,501011004,Margaret River,7255,53.98065476,3.08326229,217,15.1953001,,,,,,
2009,501021005,Australind - Leschenault,14214,211.2035661,5.109812911,691,33.46478873,,,,,,
2009,501021007,Capel,4581,9.03372116,3.431925943,152,10.09372747,,,,,,
2009,501021008,College Grove - Carey Park,6514,671.5463918,1.956487713,125,5.832656377,,,,,,
2009,501021009,Collie,9122,5.335126915,1.389352006,125,0.164708466,,,,,,
2009,501021010,Dardanup,2964,5.731966738,3.203342618,92,13.82488479,,,,,,
2009,501021011,Davenport,9,0.769230769,12.5,1,12.5,,,,,,
2009,501021012,Eaton - Pelican Point,10024,1002.4,4.743991641,454,28.84318766,,,,,,
2009,501021014,Harvey,8410,5.064434542,1.37415622,114,3.775913129,,,,,,
2009,501021015,East Bunbury - Glen Iris,6960,302.6086957,4.300914132,287,12.2399613,,,,,,
2009,501021016,Waroona,3660,4.397981255,0.937672366,34,3.947742119,,,,,,
2009,501021251,Dalyellup,5764,353.6196319,16.51505963,817,216.0087719,,,,,,
2009,501021252,Gelorup - Stratham,3008,46.06431853,1.862512699,55,7.313592579,,,,,,
2009,501021253,South Bunbury - Bunbury,11969,1059.20354,0.453210239,54,1.690739167,,,,,,
2009,501021254,Withers - Usher,5697,694.7560976,0.052687039,3,-0.627943485,,,,,,
2009,501031017,Bridgetown - Boyup Brook,5877,1.411451078,1.872074883,108,3.999292161,,,,,,
2009,501031018,Donnybrook - Balingup,5245,3.362395025,2.944062807,150,12.07264957,,,,,,
2009,501031019,Manjimup,5760,17.78875849,0.017364126,1,-4.966177198,,,,,,
2009,501031020,Pemberton,5159,0.535104915,0.408719346,21,0.389180774,,,,,,
2009,509011225,Albany,14274,468,0.140311492,20,1.320272572,,,,,,
2009,509011226,Albany Region,3010,0.750791948,1.551956815,46,5.466012614,,,,,,
2009,509011227,Bayonet Head - Lower King,4289,172.248996,1.68326221,71,6.374007937,,,,,,
2009,509011228,Denmark,5153,2.770728035,3.328654502,166,7.443703086,,,,,,
2009,509011229,Gnowangerup,3017,0.200961846,-1.146788991,-35,-8.29787234,,,,,,
2009,509011230,Katanning,4723,1.784284095,-0.337623971,-16,-1.931063123,,,,,,
2009,509011231,Kojonup,4380,0.512011222,-0.522371111,-23,-5.297297297,,,,,,
2009,509011232,Little Grove - Elleker,3337,23.3847232,0.968229955,32,3.312693498,,,,,,
2009,509011233,McKail - Willyung,9254,91.44268775,3.246680799,291,15.19980082,,,,,,
2009,509011234,Plantagenet,4974,1.134606173,2.282541641,111,8.013029316,,,,,,
2009,509011235,Stirling Range National Park,0,0,0,0,0,,,,,,
2009,509021236,Chittering,4209,3.45028281,6.07358871,241,26.47235577,,,,,,
2009,509021237,Cunderdin,4008,0.581164359,0.45112782,18,-1.280788177,,,,,,
2009,509021238,Dowerin,4148,0.360997006,0.655180781,27,-5.253540429,,,,,,
2009,509021239,Gingin - Dandaragan,7971,0.803536326,2.851612903,221,6.692544505,,,,,,
2009,509021240,Merredin,5182,0.527295853,-0.077130737,-4,-5.969878425,,,,,,
2009,509021241,Moora,4807,0.355064114,0.585896631,28,-7.290260366,,,,,,
2009,509021242,Mukinbudin,3593,0.071606513,-0.526024363,-19,-8.598321038,,,,,,
2009,509021243,Northam,10553,7.3735327,1.471153846,153,3.898789013,,,,,,
2009,509021244,Toodyay,4450,2.630645543,1.044504995,46,6.002858504,,,,,,
2009,509021245,York - Beverley,5003,1.11125919,0.989099717,49,3.28241123,,,,,,
2009,509031246,Brookton,3779,0.505153123,-0.052896059,-2,-1.021477213,,,,,,
2009,509031247,Kulin,4709,0.164499654,-0.254183436,-12,-4.598865478,,,,,,
2009,509031248,Murray,2632,0.95834547,8.045977011,196,27.45762712,,,,,,
2009,509031249,Narrogin,4914,9.648537208,-0.203086921,-10,-2.150537634,,,,,,
2009,509031250,Wagin,4941,0.525632706,0.651863923,32,1.063612191,,,,,,
2009,510011262,Broome,12841,256.82,1.301672452,165,8.271500843,,,,,,
2009,510011263,Derby - West Kimberley,8838,0.079766135,1.086583553,95,7.439824945,,,,,,
2009,510011264,Halls Creek,3867,0.028568178,0.572171651,22,3.175026681,,,,,,
2009,510011265,Kununurra,7926,0.067336692,2.336991607,181,8.411981945,,,,,,
2009,510011266,Roebuck,2331,0.042118767,3.692170819,83,6.681922197,,,,,,
2009,510021267,East Pilbara,5839,0.014949168,14.73766948,750,80.88599752,,,,,,
2009,510021268,Newman,6251,365.5555556,5.271135062,313,37.71755893,,,,,,
2009,510021269,Port Hedland,4267,45.29723992,3.744225626,154,-0.140416569,,,,,,
2009,510021270,South Hedland,9221,413.4977578,4.546485261,401,12.24589166,,,,,,
2009,510031271,Ashburton (WA),9004,0.089301477,6.179245283,524,30.02166065,,,,,,
2009,510031272,Karratha,15749,117.3546945,3.346676291,510,23.59912102,,,,,,
2009,510031273,Roebourne,6247,0.413574403,4.273076281,256,20.83172147,,,,,,
2009,511011274,Esperance,11607,24.18628881,0.415260836,48,2.417718168,,,,,,
2009,511011275,Esperance Region,4293,0.0777988,0.491573034,21,8.136020151,,,,,,
2009,511021276,Carnarvon,5561,71.11253197,0.05397625,3,-5.857457254,,,,,,
2009,511021277,Exmouth,3873,0.028691886,1.334379906,51,-1.324840764,,,,,,
2009,511031278,Boulder,7987,609.6946565,1.037318153,82,0.276208412,,,,,,
2009,511031279,Kalgoorlie,14051,597.9148936,2.077733382,286,8.485176035,,,,,,
2009,511031280,Kalgoorlie - North,9190,295.4983923,1.907296518,172,4.384370741,,,,,,
2009,511031281,Kalgoorlie Airport,0,0,0,0,0,,,,,,
2009,511031282,Kambalda - Coolgardie - Norseman,5455,0.024956755,1.356373096,73,0.055025679,,,,,,
2009,511031283,Leinster - Leonora,5053,0.010190946,8.085561497,378,13.5505618,,,,,,
2009,511031284,Trafalgar (WA),0,0,0,0,0,,,,,,
2009,511041285,Geraldton,12792,584.109589,-0.054691773,-7,-0.544238843,,,,,,
2009,511041286,Geraldton - East,7886,97.35802469,1.978533557,153,10.99225897,,,,,,
2009,511041287,Geraldton - North,6231,43.57342657,6.023481368,354,17.65483384,,,,,,
2009,511041288,Geraldton - South,8999,342.1673004,3.878564008,336,22.26902174,,,,,,
2009,511041289,Irwin,3509,1.481028152,3.114898619,106,18.66756848,,,,,,
2009,511041290,Meekatharra,3878,0.009355241,5.380434783,198,-0.051546392,,,,,,
2009,511041291,Morawa,4578,0.195104904,0.37272528,17,-7.627118644,,,,,,
2009,511041292,Northampton - Mullewa - Greenough,6054,0.231405211,-0.148441366,-9,-0.981354269,,,,,,
2009,602011036,Invermay,3262,815.5,-0.122473974,-4,1.525054466,,,,,,
2009,602011037,Kings Meadows - Punchbowl,4025,693.9655172,0.34904014,14,2.678571429,,,,,,
2009,602011038,Launceston,5448,1027.924528,0.944969427,51,3.731911653,,,,,,
2009,602011039,Legana,3630,107.7151335,3.037184218,107,14.4027734,,,,,,
2009,602011040,Mowbray,3788,407.311828,1.527740552,57,10.56625803,,,,,,
2009,602011041,Newnham - Mayfield,8728,369.8305085,0.738688827,64,6.54296875,,,,,,
2009,602011042,Newstead,5181,1400.27027,0.836901518,43,3.599280144,,,,,,
2009,602011043,Norwood (Tas.),3941,985.25,0.12703252,5,-1.27755511,,,,,,
2009,602011044,Prospect Vale - Blackstone,6517,368.1920904,1.971522453,126,7.311048905,,,,,,
2009,602011045,Ravenswood,4153,415.3,-0.264169068,-11,-0.048134777,,,,,,
2009,602011046,Riverside,6249,129.378882,1.941272431,119,4.0632806,,,,,,
2009,602011047,South Launceston,4634,1655,0.477016479,22,1.667397982,,,,,,
2009,602011048,Summerhill - Prospect,4582,520.6818182,0.925110132,42,1.416555998,,,,,,
2009,602011049,Trevallyn,4828,497.7319588,0.583333333,28,2.288135593,,,,,,
2009,602011050,Waverley - St Leonards,3537,64.1923775,0.855431993,30,0.855431993,,,,,,
2009,602011051,West Launceston,4271,1067.75,-0.442890443,-19,-0.046805523,,,,,,
2009,602011052,Youngtown - Relbia,4835,324.4966443,2.784863946,131,13.02010285,,,,,,
2009,602021053,Beauty Point - Beaconsfield,3887,14.99614198,-0.025720165,-1,3.377659574,,,,,,
2009,602021054,Deloraine,5789,2.296128828,0.069144339,4,0.67826087,,,,,,
2009,602021055,Grindelwald - Lanena,5755,16.69083527,0.594301696,34,4.465420221,,,,,,
2009,602021056,Hadspen - Carrick,3271,18.72352604,0.801232666,26,3.218680972,,,,,,
2009,602021057,Westbury,4069,5.991753792,0.098400984,4,1.143425304,,,,,,
2009,602031058,Dilston - Lilydale,4009,3.146534809,1.442307692,57,1.570813276,,,,,,
2009,602031059,George Town,6898,9.231798715,0.833211519,57,-0.014494854,,,,,,
2009,602031060,Longford,3940,17.70786517,0.407747197,16,2.470741222,,,,,,
2009,602031061,Northern Midlands,3778,0.793097657,-0.158562368,-6,-0.369198312,,,,,,
2009,602031062,Perth - Evandale,4801,21.16843034,0.734368443,35,5.725611099,,,,,,
2009,602031064,St Helens - Scamander,6386,1.935679428,1.140323092,72,6.18556701,,,,,,
2009,602031099,Flinders and Cape Barren Islands,849,0.425222879,-2.076124567,-18,-4.606741573,,,,,,
2009,602031100,Scottsdale - Bridport,7227,2.254421811,-0.151975684,-11,-0.687096331,,,,,,
2009,603011065,Central Highlands,2257,0.314104794,0.311111111,7,1.301615799,,,,,,
2009,603011066,Derwent Valley,3182,2.466666667,0.791891036,25,7.101985863,,,,,,
2009,603011067,Southern Midlands,6171,2.373187709,2.067482633,125,4.275092937,,,,,,
2009,603011068,Wilderness - East,0,0,0,0,0,,,,,,
2009,603021069,Bruny Island - Kettering,2880,6.493799324,1.946902655,55,5.610561056,,,,,,
2009,603021070,Cygnet,3983,16.63048017,2.840175574,110,6.497326203,,,,,,
2009,603021071,Geeveston - Dover,3560,4.30055569,1.021566402,36,4.184957565,,,,,,
2009,603021072,Huonville - Franklin,7849,11.50879765,2.120739006,163,10.31623331,,,,,,
2009,603031073,Forestier - Tasman,2400,3.634161114,2.040816327,48,5.58732952,,,,,,
2009,603031074,Triabunna - Bicheno,4433,1.743765243,0.271431803,12,6.409025444,,,,,,
2009,604011075,Acton - Upper Burnie,3446,1640.952381,-0.14488554,-5,-1.711351968,,,,,,
2009,604011076,Burnie - Ulverstone Region,5375,3.940038118,0.111752654,6,0.09310987,,,,,,
2009,604011077,Burnie - Wivenhoe,3967,347.9824561,-0.276520865,-11,-0.100730295,,,,,,
2009,604011078,Parklands - Camdale,6407,328.5641026,1.344511231,85,5.970889845,,,,,,
2009,604011079,Penguin - Sulphur Creek,5150,80.21806854,2.000396118,101,5.295440605,,,,,,
2009,604011080,Romaine - Havenview,3609,303.2773109,0.725648898,26,4.912790698,,,,,,
2009,604011081,Somerset,4151,154.3122677,1.565940788,64,4.035087719,,,,,,
2009,604011082,Ulverstone,7050,256.3636364,0.513259196,36,2.396514161,,,,,,
2009,604011083,West Ulverstone,4409,243.5911602,1.63669894,71,6.626360339,,,,,,
2009,604011084,Wynyard,6188,105.5972696,0.913242009,56,4.527027027,,,,,,
2009,604021085,Devonport,14663,1423.592233,1.01963486,148,1.88299055,,,,,,
2009,604021086,East Devonport,5159,390.8333333,-0.135501355,-7,-0.597302505,,,,,,
2009,604021087,Latrobe,4167,19.35438922,2.686052242,109,8.657105606,,,,,,
2009,604021088,Miandetta - Don,3130,135.4978355,4.717296755,141,10.75725407,,,,,,
2009,604021089,Port Sorell,4955,13.65013774,3.401502504,163,13.96044158,,,,,,
2009,604021090,Quoiba - Spreyton,2896,101.2587413,1.082024433,31,7.578008915,,,,,,
2009,604021091,Sheffield - Railton,6355,5.495028102,2.881657763,178,12.14046233,,,,,,
2009,604021092,Turners Beach - Forth,3099,36.71800948,1.806833114,55,5.912508544,,,,,,
2009,604031093,King Island,1672,1.525965136,-1.065088757,-18,-2.790697674,,,,,,
2009,604031094,North West,4215,0.88433376,0.452812202,19,-0.047427081,,,,,,
2009,604031095,Smithton,4159,45.55312158,0.289365807,12,3.022046074,,,,,,
2009,604031096,Waratah,3956,1.133686775,-0.12623075,-5,1.853759011,,,,,,
2009,604031097,West Coast (Tas.),5107,1.298962255,-0.854203067,-44,-3.495842782,,,,,,
2009,604031098,Wilderness - West,0,0,0,0,0,,,,,,
2009,702011045,Charles,4925,294.9101796,1.756198347,85,3.881037756,,,,,,
2009,702011046,East Side,5961,231.0465116,0.880013539,52,3.220779221,,,,,,
2009,702011047,Flynn (NT),5059,295.8479532,3.731802338,182,6.370899916,,,,,,
2009,702011048,Larapinta,5515,94.11262799,3.219165263,172,8.116055675,,,,,,
2009,702011049,Mount Johns,4051,213.2105263,1.732797589,69,4.595920475,,,,,,
2009,702011050,Petermann - Simpson,2595,0.014808077,-0.916380298,-24,-5.807622505,,,,,,
2009,702011051,Ross,2557,13.40849502,1.669980119,42,9.413778348,,,,,,
2009,702011052,Sandover - Plenty,4498,0.034729166,-1.251372119,-57,-1.897491821,,,,,,
2009,702011053,Tanami,3337,0.017323069,1.582952816,52,-1.708394698,,,,,,
2009,702011054,Yuendumu - Anmatjere,2420,0.033683578,-0.77900779,-19,-1.705930138,,,,,,
2009,702021055,Barkly,2977,0.009819512,2.197047717,64,7.472924188,,,,,,
2009,702021056,Tennant Creek,3525,83.72921615,1.234922458,43,14.1515544,,,,,,
2009,702031057,Alligator,4592,0.138728184,3.797468354,168,15.72580645,,,,,,
2009,702031058,Daly,2159,0.061990175,3.350885591,70,7.627118644,,,,,,
2009,702031059,Thamarrurr,2507,0.743101046,4.545454545,109,26.48839556,,,,,,
2009,702031060,Tiwi Islands,2777,0.371097926,5.069996216,134,14.51546392,,,,,,
2009,702031061,West Arnhem,5183,0.15467394,3.247011952,163,11.87135765,,,,,,
2009,702041062,Anindilyakwa,2848,1.091605979,2.152080344,60,7.431158054,,,,,,
2009,702041063,East Arnhem,8316,0.268345493,2.692022722,218,15.13221653,,,,,,
2009,702041064,Nhulunbuy,4678,615.5263158,0.797241974,37,14.99508358,,,,,,
2009,702051065,Elsey,2290,0.024636981,3.199639477,71,10.57460164,,,,,,
2009,702051066,Gulf,4539,0.049189921,2.738795835,121,8.588516746,,,,,,
2009,702051067,Katherine,10452,1.409214092,2.833530106,288,8.931735279,,,,,,
2009,702051068,Victoria River,2951,0.022086902,-1.731601732,-52,-2.025232404,,,,,,
2008,101021007,Braidwood,3181,0.930552305,2.546744036,79,12.20458554,,,,,,
2008,101021008,Karabar,8994,1284.857143,-0.431750249,-39,-2.904026773,,,,,,
2008,101021009,Queanbeyan,10074,2098.75,2.869396508,281,5.797101449,,,,,,
2008,101021010,Queanbeyan - East,4595,353.4615385,3.050011213,136,8.91206447,,,,,,
2008,101021011,Queanbeyan Region,13631,4.462742273,4.117018026,539,21.86857398,,,,,,
2008,101021012,Queanbeyan West - Jerrabomberra,12798,934.1605839,1.394390746,176,15.45331529,,,,,,
2008,101031013,Bombala,2534,0.635183236,-1.285547332,-33,-2.162162162,,,,,,
2008,101031014,Cooma,6936,66.94980695,-0.402067777,-28,-0.64460679,,,,,,
2008,101031015,Cooma Region,3196,0.511286375,0.313873195,10,6.853895018,,,,,,
2008,101031016,Jindabyne - Berridale,6774,1.719507552,1.164874552,78,3.863845446,,,,,,
2008,101041017,Batemans Bay,7597,119.2621664,1.279829356,96,8.637208637,,,,,,
2008,101041018,Batemans Bay - South,8200,267.9738562,1.636093208,132,7.809623981,,,,,,
2008,101041019,Bega - Tathra,8236,44.78520935,0.06074596,5,2.170946533,,,,,,
2008,101041020,Bega-Eden Hinterland,8883,1.88590718,0.645819171,57,3.906889695,,,,,,
2008,101041021,Broulee - Tomakin,2790,115.2892562,-0.214592275,-6,3.10421286,,,,,,
2008,101041022,Deua - Wadbilliga,45,0.016175413,12.5,5,21.62162162,,,,,,
2008,101041023,Eden,3270,34.49367089,0.460829493,15,-0.395979287,,,,,,
2008,101041024,Eurobodalla Hinterland,3372,2.309589041,0.327283547,11,6.742640076,,,,,,
2008,101041025,Merimbula - Tura Beach,9798,100.6988695,1.250387517,121,7.91937438,,,,,,
2008,101041026,Moruya - Tuross Head,7725,46.70495768,0.324675325,25,1.377952756,,,,,,
2008,101041027,Narooma - Bermagui,8846,35.00593589,-0.203068592,-18,-0.022603978,,,,,,
2008,101051539,Goulburn,21281,328.4104938,1.082981048,228,-0.004698807,,,,,,
2008,101051540,Goulburn Region,11657,1.290190479,1.409308395,162,4.951832178,,,,,,
2008,101061541,Yass,5953,59.70912738,2.250085881,131,6.531853973,,,,,,
2008,101061542,Yass Region,10007,1.761516661,2.920909184,284,13.80643694,,,,,,
2008,101061543,Young,10356,20.47449585,0.407213496,42,4.049030443,,,,,,
2008,101061544,Young Region,7416,1.267735649,0.216216216,16,-1.409199681,,,,,,
2008,103011058,Bathurst,23028,192.7029289,1.346712437,306,1.583660506,,,,,,
2008,103011059,Bathurst - East,8986,95.59574468,2.991404011,261,13.588674,,,,,,
2008,103011060,Bathurst Region,6542,1.722349472,1.457816377,94,5.720749838,,,,,,
2008,103011061,Oberon,4544,1.528730992,-0.197671865,-9,-2.195436935,,,,,,
2008,103021062,Condobolin,7161,0.451544559,-0.139450565,-10,-7.372914241,,,,,,
2008,103021063,Cowra,9302,38.40627581,-1.42009326,-134,-4.751177555,,,,,,
2008,103021064,Cowra Region,5435,1.78947715,0.350812408,19,2.084898573,,,,,,
2008,103021065,Forbes,10123,2.201609395,-0.67700157,-69,-4.355631141,,,,,,
2008,103021066,Grenfell,3690,1.120184572,-0.27027027,-10,-1.678657074,,,,,,
2008,103021067,Parkes (NSW),10989,46.80153322,0.955443271,104,1.967152269,,,,,,
2008,103021068,Parkes Region,3464,0.639326714,-0.373885534,-13,-6.124661247,,,,,,
2008,103021069,West Wyalong,6054,0.72786294,-1.704822211,-105,-5.730302087,,,,,,
2008,103031070,Lithgow,12377,103.1416667,0.121339589,15,-2.258548527,,,,,,
2008,103031071,Lithgow Region,7940,3.158187821,0.442757748,35,3.547209181,,,,,,
2008,103031072,Mudgee,10210,154.9317147,2.284111401,228,4.162415834,,,,,,
2008,103031073,Mudgee Region - East,3471,1.216998001,-0.629831091,-22,-2.827547592,,,,,,
2008,103031074,Mudgee Region - West,9839,1.223162894,1.193047413,116,0.840422261,,,,,,
2008,103031075,Wollangambe - Wollemi,0,0,0,0,0,,,,,,
2008,103041076,Blayney,6905,4.203445547,0.436363636,30,4.795871908,,,,,,
2008,103041077,Orange,20064,443.8938053,-0.004983803,-1,-4.909952607,,,,,,
2008,103041078,Orange - North,15795,158.7437186,3.465216822,529,11.02129753,,,,,,
2008,103041079,Orange Region,10961,2.446597174,1.050981838,114,3.434934415,,,,,,
2008,104011080,Grafton,18436,173.4336783,0.288309851,53,0.616711237,,,,,,
2008,104011081,Grafton Region,15168,1.79590097,0.450331126,68,1.89439742,,,,,,
2008,104011082,Maclean - Yamba - Iluka,15796,22.21659634,0.816951749,128,6.327409801,,,,,,
2008,104021083,Bellingen,5851,5.845154845,0.809786354,47,4.017777778,,,,,,
2008,104021084,Coffs Harbour - North,16617,646.5758755,0.990640574,163,8.771355633,,,,,,
2008,104021085,Coffs Harbour - South,9234,274.0059347,2.044424798,185,6.18675253,,,,,,
2008,104021086,Coramba - Nana Glen - Bucca,3754,10.31602088,0.77852349,29,1.596752368,,,,,,
2008,104021087,Dorrigo,3304,1.662222669,0.303582271,10,-3.335283792,,,,,,
2008,104021088,Korora - Emerald Beach,7676,133.0329289,2.128791911,160,9.453871382,,,,,,
2008,104021089,Sawtell - Boambee,19366,163.8409475,0.461690097,89,2.928514483,,,,,,
2008,104021090,Urunga,4652,42.91512915,0.064530006,3,-0.534530682,,,,,,
2008,104021091,Woolgoolga - Arrawarra,11325,41.91339748,3.471904979,380,7.785286,,,,,,
2008,105011092,Bourke - Brewarrina,4572,0.080431077,-1.380500431,-64,-12.88109756,,,,,,
2008,105011093,Cobar,4978,0.109283139,-1.151707705,-58,-1.969279244,,,,,,
2008,105011094,Coonamble,4460,0.367307946,-0.290632685,-13,-7.832196735,,,,,,
2008,105011095,Nyngan - Warren,5380,0.253582202,-0.664697194,-36,-6.32073829,,,,,,
2008,105011096,Walgett - Lightning Ridge,7306,0.270475387,-1.069735951,-79,-11.32418983,,,,,,
2008,105021097,Broken Hill,19604,115.249853,-0.527704485,-104,-3.916090771,,,,,,
2008,105021098,Far West,2739,0.018672017,0,0,-9.334657398,,,,,,
2008,105031099,Coonabarabran,8441,0.80589263,0.655854996,55,-4.437903317,,,,,,
2008,105031100,Dubbo - East,11077,126.3055872,0.353324878,39,2.460456942,,,,,,
2008,105031101,Dubbo - South,15844,623.7795276,1.233148042,193,2.59000259,,,,,,
2008,105031102,Dubbo - West,7298,105.1585014,0.357535754,26,1.164402551,,,,,,
2008,105031103,Dubbo Region,5416,1.311824832,-0.312902632,-17,-0.129079845,,,,,,
2008,105031104,Gilgandra,4593,0.851596396,-0.777705768,-36,-3.589420655,,,,,,
2008,105031105,Narromine,6805,1.142487786,0.725281231,49,-1.846242608,,,,,,
2008,105031106,Wellington,8832,2.451018483,4.347826087,368,0.69547372,,,,,,
2008,106011107,Branxton - Greta - Pokolbin,8737,22.271221,4.185547341,351,14.23901674,,,,,,
2008,106011108,Cessnock,19604,284.115942,1.496246441,289,1.077597319,,,,,,
2008,106011109,Cessnock Region,6991,4.451732043,2.162794096,148,7.421634911,,,,,,
2008,106011110,Dungog,8286,3.682666667,0.497271073,41,-0.31280077,,,,,,
2008,106011111,Kurri Kurri - Abermain,16065,177.3178808,1.497346475,237,4.034451496,,,,,,
2008,106011112,Singleton,16442,129.2610063,0.574993883,94,6.593192869,,,,,,
2008,106011113,Singleton Region,4797,1.179435484,0.566037736,27,1.416490486,,,,,,
2008,106021114,Maitland,4383,136.5420561,2.550304165,109,12.0398773,,,,,,
2008,106021115,Maitland - East,25638,631.4778325,1.016548463,258,9.09787234,,,,,,
2008,106021116,Maitland - North,6264,88.85106383,2.941659819,179,14.70426662,,,,,,
2008,106021117,Maitland - West,17757,101.2371722,3.106491697,535,19.15850221,,,,,,
2008,106021118,Thornton - Millers Forest,8798,143.0569106,1.021931335,89,14.5125602,,,,,,
2008,106031119,Anna Bay,5522,81.0866373,1.061493411,58,7.119301649,,,,,,
2008,106031120,Lemon Tree Passage - Tanilba Bay,6166,205.5333333,1.615029664,98,3.9973014,,,,,,
2008,106031121,Nelson Bay Peninsula,19255,405.3684211,2.327682415,438,5.936399648,,,,,,
2008,106031122,Raymond Terrace,13897,126.913242,0.238026544,33,1.764792033,,,,,,
2008,106031123,Seaham - Woodville,5284,21.34949495,1.109835438,58,9.808811305,,,,,,
2008,106031124,Tea Gardens - Hawks Nest,4428,21.67400881,2.809380079,121,10.12186023,,,,,,
2008,106031125,Williamtown - Medowie - Karuah,12547,34.35651698,1.112096059,138,8.285147148,,,,,,
2008,106041126,Muswellbrook,11770,44.85518293,0.178738616,21,2.731954264,,,,,,
2008,106041127,Muswellbrook Region,3979,1.26618934,0.378405651,15,0.861850444,,,,,,
2008,106041128,Scone,5672,47.82462057,2.364194189,131,5.447109128,,,,,,
2008,106041129,Scone Region,7927,0.997232356,1.200051066,94,-0.364504776,,,,,,
2008,107011131,Dapto - Avondale,22723,401.4664311,1.469143521,329,2.982098346,,,,,,
