Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2012,407031163,Loxton Region,1757,3.347304248,-0.113700966,-2,-8.202716823,,,,,,
2012,407031164,Mannum,5971,141.8289786,1.203389831,71,3.179540349,,,,,,
2012,407031165,Murray Bridge,17308,319.3357934,1.388319372,237,13.2796649,,,,,,
2012,407031166,Murray Bridge Region,3484,1.213218651,1.367471632,47,-3.730312241,,,,,,
2012,407031167,Renmark,4581,23.50436121,1.754775655,79,1.304732419,,,,,,
2012,407031168,Renmark Region,4937,1.682743106,0.202963264,10,-3.855890944,,,,,,
2012,407031169,The Coorong,5646,26.9370229,-0.440839358,-25,-2.922971114,,,,,,
2012,407031170,Waikerie,6438,51.46282974,0.452488688,29,-4.565668544,,,,,,
2012,502011021,Dawesville - Bouvard,6192,0.685327224,6.483233018,377,29.81132075,,,,,,
2012,502011022,Falcon - Wannanup,8297,83.21965898,6.208397337,485,33.34940534,,,,,,
2012,502011023,Greenfields,10323,1.81714165,-0.740384615,-77,4.283260935,,,,,,
2012,502011024,Halls Head - Erskine,18487,36.55001977,2.438078351,440,20.20937642,,,,,,
2012,502011025,Mandurah,9237,1.579028343,1.897407612,172,12.30395137,,,,,,
2012,502011026,Mandurah - East,5312,830,3.145631068,162,5.985634477,,,,,,
2012,502011027,Mandurah - North,14528,452.5856698,11.14681356,1457,68.36249855,,,,,,
2012,502011028,Mandurah - South,10052,13.08854167,3.256291731,317,16.1141273,,,,,,
2012,502011029,Pinjarra,8815,260.7988166,5.835034218,486,32.63617213,,,,,,
2012,503011030,City Beach,6927,409.8816568,1.643433602,112,5.901238343,,,,,,
2012,503011031,Claremont (WA),8268,996.1445783,1.923076923,156,8.347529813,,,,,,
2012,503011032,Cottesloe,8106,669.9173554,1.097530556,88,7.577969476,,,,,,
2012,503011033,Floreat,7912,1027.532468,3.007420909,231,6.601994072,,,,,,
2012,503011034,Mosman Park - Peppermint Grove,10884,651.7365269,0.517177687,56,3.676890836,,,,,,
2012,503011035,Nedlands - Dalkeith - Crawley,19342,2844.411765,2.631858219,496,5.902321507,,,,,,
2012,503011036,Swanbourne - Mount Claremont,8627,1797.291667,1.949893642,165,3.590297791,,,,,,
2012,503021037,Kings Park (WA),34,3.366336634,0,0,240,,,,,,
2012,503021038,Mount Hawthorn - Leederville,11076,439.5238095,1.326502607,145,10.87087087,,,,,,
2012,503021039,Mount Lawley - Inglewood,17383,1268.832117,0.642658638,111,9.963309717,,,,,,
2012,503021040,North Perth,9162,526.5517241,0.78099219,71,9.567089213,,,,,,
2012,503021041,Perth City,29910,3560.714286,6.905425692,1932,40.04120236,,,,,,
2012,503021042,Subiaco - Shenton Park,16405,1505.045872,1.755365339,283,9.206497138,,,,,,
2012,503021043,Wembley - West Leederville - Glendalough,18213,867.2857143,2.412280702,429,10.42197163,,,,,,
2012,504011044,Bassendean - Eden Hill - Ashfield,15527,1651.808511,2.292641149,348,10.1283779,,,,,,
2012,504011045,Bayswater - Embleton - Bedford,23092,942.5306122,2.412630832,544,12.99667254,,,,,,
2012,504011046,Maylands,13325,1189.732143,0.60400151,80,16.3044427,,,,,,
2012,504011047,Morley,22219,64.06862745,2.557119778,554,12.91863597,,,,,,
2012,504011048,Noranda,8747,246.3943662,1.614776952,139,1.958270195,,,,,,
2012,504021049,Chidlow,4452,39.01840491,4.311152765,184,16.94247439,,,,,,
2012,504021050,Glen Forrest - Darlington,7490,814.1304348,1.079622132,80,4.172461752,,,,,,
2012,504021051,Helena Valley - Koongamia,5011,360.5035971,2.979860255,145,11.92763011,,,,,,
2012,504021052,Malmalling - Reservoir,15,1.428571429,-6.25,-1,-16.66666667,,,,,,
2012,504021053,Mundaring,13485,485.0719424,1.627854397,216,5.847723705,,,,,,
2012,504021054,Swan View - Greenmount - Midvale,12701,296.0606061,0.825593395,104,4.303194547,,,,,,
2012,504031055,Avon Valley National Park,3,0.2,0,3,0,,,,,,
2012,504031056,Ballajura,20373,170.4853556,0.305253311,62,1.262488195,,,,,,
2012,504031057,Beechboro,16576,176.3404255,3.245094986,521,11.81867242,,,,,,
2012,504031058,Bullsbrook,4716,1.241608088,2.566333188,118,11.67416529,,,,,,
2012,504031059,Ellenbrook,27034,9.095007401,10.8450531,2645,66.27098838,,,,,,
2012,504031060,Gidgegannup,2734,0.172395311,2.512185977,67,8.492063492,,,,,,
2012,504031061,Hazelmere - Guildford,3942,16.27580512,4.285714286,162,15.09489051,,,,,,
2012,504031062,Lockridge - Kiara,9038,2.975767154,5.547121336,475,9.418886199,,,,,,
2012,504031063,Malaga,12,0.00260983,0,0,-7.692307692,,,,,,
2012,504031064,Melaleuca - Lexia,0,0,0,0,0,,,,,,
2012,504031065,Middle Swan - Herne Hill,5579,23.76064736,1.178817555,65,7.412398922,,,,,,
2012,504031066,Midland - Guildford,10438,1.926470045,3.469468676,350,17.55828359,,,,,,
2012,504031067,Stratton - Jane Brook,7088,0.85217914,0.439280147,31,1.985611511,,,,,,
2012,504031068,The Vines,6683,55.69166667,17.67916887,1004,44.21665947,,,,,,
2012,504031069,Walyunga National Park,0,0,0,0,0,,,,,,
2012,505011070,Craigie - Beldon,10220,155.0834598,0.452132888,46,0.828729282,,,,,,
2012,505011071,Currambine - Kinross,14864,5.211598471,0.432432432,64,1.968855046,,,,,,
2012,505011072,Duncraig,16053,1.99567374,0.168476226,27,0.513430593,,,,,,
2012,505011073,Greenwood - Warwick,14267,5.826356842,0.464756003,66,2.463372594,,,,,,
2012,505011074,Heathridge - Connolly,11137,6.779691971,0.832956089,92,0.778210117,,,,,,
2012,505011075,Hillarys,11495,254.3141593,0.630307275,72,6.425330988,,,,,,
2012,505011076,Iluka - Burns Beach,7342,73.78894472,10.17406963,678,59.1934085,,,,,,
2012,505011077,Joondalup - Edgewater,14626,3.264659271,0.653774689,95,5.488640462,,,,,,
2012,505011078,Kingsley,14022,131.9096896,0.379411554,53,0.783439948,,,,,,
2012,505011079,Mullaloo - Kallaroo,11842,1.402100427,0.432533288,51,2.830844043,,,,,,
2012,505011080,Ocean Reef,8708,12.24753868,0.103460168,9,2.242573676,,,,,,
2012,505011081,Padbury,8935,8.926073926,0.596712452,53,4.747948417,,,,,,
2012,505011082,Sorrento - Marmion,10292,400.4669261,0.862406899,88,4.148957701,,,,,,
2012,505011083,Woodvale,9852,292.3442136,0.571661903,56,-0.785498489,,,,,,
2012,505021084,Balcatta - Hamersley,15960,43.8582028,0.624172499,99,7.193229901,,,,,,
2012,505021085,Balga - Mirrabooka,19944,10.0337073,3.918299291,752,18.17966343,,,,,,
2012,505021086,Dianella,25059,434.2980936,0.86946021,216,7.250160496,,,,,,
2012,505021087,Herdsman,0,0,0,0,0,,,,,,
2012,505021088,Innaloo - Doubleview,16709,154.1420664,2.983050847,484,17.36320854,,,,,,
2012,505021089,Karrinyup - Gwelup - Carine,20553,76.06587713,1.878655695,379,8.965115046,,,,,,
2012,505021090,Nollamara - Westminster,17225,0.303023906,7.127308912,1146,32.56118208,,,,,,
2012,505021091,Osborne Park Industrial,11,0.000241485,22.22222222,2,57.14285714,,,,,,
2012,505021092,Scarborough,15927,1.311684675,2.556342563,397,13.95149174,,,,,,
2012,505021093,Stirling - Osborne Park,14202,0.669400452,1.276474364,179,18.46846847,,,,,,
2012,505021094,Trigg - North Beach - Watermans Bay,7694,0.284839532,3.040042855,227,7.683694892,,,,,,
2012,505021095,Tuart Hill - Joondanna,12236,71.93415638,1.70393151,205,13.67521368,,,,,,
2012,505021096,Wembley Downs - Churchlands - Woodlands,14008,0.095493834,4.303797468,578,11.06882334,,,,,,
2012,505021097,Yokine - Coolbinia - Menora,16059,1.533210491,1.916608491,302,7.727913061,,,,,,
2012,505031098,Alexander Heights - Koondoola,12375,141.1060433,0.462737457,57,1.952545724,,,,,,
2012,505031099,Butler - Merriwa - Ridgewood,21614,850.9448819,7.116661711,1436,54.07755917,,,,,,
2012,505031100,Carramar,13127,189.1498559,10.9448952,1295,64.27230634,,,,,,
2012,505031101,Clarkson,12836,3.109044228,4.44263629,546,49.72588359,,,,,,
2012,505031102,Girrawheen,9004,1.669447844,2.621381354,230,6.329711856,,,,,,
2012,505031103,Madeley - Darch - Landsdale,21803,3.660493931,8.775693474,1759,56.27150229,,,,,,
2012,505031104,Marangaroo,11224,3.114835988,0.142755175,16,3.266169841,,,,,,
2012,505031105,Mindarie - Quinns Rocks - Jindalee,18959,48.32781035,2.786663052,514,18.79817031,,,,,,
2012,505031106,Neerabup National Park,3,0.043478261,0,3,0,,,,,,
2012,505031107,Tapping - Ashby - Sinagra,13519,8.608634743,2.269460625,300,61.15150793,,,,,,
2012,505031108,Wanneroo,25192,11.19644444,4.051877246,981,26.5993266,,,,,,
2012,505031255,Alkimos - Eglinton,626,6.909492274,926.2295082,565,2621.73913,,,,,,
2012,505031256,Carabooda - Pinjar,808,6.352201258,-3.233532934,-27,6.737120211,,,,,,
2012,505031257,Two Rocks,2393,0.58836546,5.002193945,114,21.41045155,,,,,,
2012,505031258,Yanchep,5304,165.2336449,15.63113146,717,88.08510638,,,,,,
2012,506011110,Armadale - Wungong - Brookdale,17970,442.6108374,5.98643468,1015,17.05315268,,,,,,
2012,506011111,Ashendon - Lesley,3,0.042553191,0,3,0,,,,,,
2012,506011112,Camillo - Champion Lakes,5588,31.85860889,1.397205589,77,7.296466974,,,,,,
2012,506011113,Forrestdale - Harrisdale - Piara Waters,9649,156.8943089,24.615782,1906,447.3057289,,,,,,
2012,506011114,Kelmscott,10738,157.6798825,0.892605468,95,9.359405235,,,,,,
2012,506011115,Mount Nasura - Mount Richon - Bedfordale,7864,262.1333333,2.275978671,175,10.29453015,,,,,,
2012,506011116,Roleystone,7257,152.7789474,0.735702388,53,10.96330275,,,,,,
2012,506011117,Seville Grove,10032,91.61643836,3.958549223,382,26.61870504,,,,,,
2012,506021118,Belmont - Ascot - Redcliffe,14474,58.48080808,2.623369257,370,18.1936959,,,,,,
2012,506021119,East Victoria Park - Carlisle,16579,81.15026921,3.470011858,556,17.73185627,,,,,,
2012,506021120,Kewdale Commercial,0,0,0,0,0,,,,,,
2012,506021121,Perth Airport,58,0.221036585,-10.76923077,-7,123.0769231,,,,,,
2012,506021122,Rivervale - Kewdale - Cloverdale,24259,7.71964996,4.61425676,1070,18.51001466,,,,,,
2012,506021123,Victoria Park - Lathlain - Burswood,14925,125.8431703,2.261048304,330,21.1248174,,,,,,
2012,506031124,Bentley - Wilson - St James,21016,2.643854573,0.463693293,97,10.84388186,,,,,,
2012,506031125,Canning Vale - West,10796,190.7420495,0.727747714,78,9.871768777,,,,,,
2012,506031126,Canning Vale Commercial,3,0.067873303,0,0,0,,,,,,
2012,506031127,Cannington - Queens Park,16892,1330.07874,6.520368268,1034,33.34385854,,,,,,
2012,506031128,Parkwood - Ferndale - Lynwood,14412,574.1832669,0.621378203,89,3.082755168,,,,,,
2012,506031129,Riverton - Shelley - Rossmoyne,14038,1123.04,0.378977476,53,8.745836238,,,,,,
2012,506031130,Welshpool,28,4,-3.448275862,-1,27.27272727,,,,,,
2012,506031131,Willetton,18518,3366.909091,0.778231293,143,2.912081805,,,,,,
2012,506041132,Beckenham - Kenwick - Langford,18925,25.42657531,1.834911752,341,11.95575012,,,,,,
2012,506041133,Canning Vale - East,22767,303.1557923,4.989624164,1082,43.0177775,,,,,,
2012,506041134,Gosnells,20431,2837.638889,1.616432906,325,12.75386313,,,,,,
2012,506041135,Huntingdale - Southern River,16591,1193.597122,8.622495744,1317,36.87814537,,,,,,
2012,506041136,Maddington - Orange Grove - Martin,12968,1776.438356,4.11046885,512,13.66465071,,,,,,
2012,506041137,Thornlie,24526,110.3283851,0.805589807,196,4.091333503,,,,,,
2012,506051138,Forrestfield - Wattle Grove,17748,357.8225806,5.298131118,893,19.81367718,,,,,,
2012,506051139,High Wycombe,12513,2051.311475,1.221485197,151,11.36525454,,,,,,
2012,506051140,Kalamunda - Maida Vale - Gooseberry Hill,15427,1623.894737,0.436197917,67,3.252794324,,,,,,
2012,506051141,Lesmurdie - Bickley - Carmel,11981,974.0650407,0.553923626,66,3.552290406,,,,,,
2012,506061142,Byford,9942,895.6756757,17.36512808,1471,98.44311377,,,,,,
2012,506061143,Mundijong,6135,326.3297872,3.666779317,217,15.34122955,,,,,,
2012,506061144,Serpentine - Jarrahdale,4330,27.97157623,4.086538462,170,14.03739795,,,,,,
2012,506071145,Como,14543,897.7160494,1.11242439,160,7.122863877,,,,,,
2012,506071146,Manning - Waterford,11829,748.6708861,1.007599693,118,6.923980837,,,,,,
2012,506071147,South Perth - Kensington,17780,3232.727273,1.022727273,180,6.786786787,,,,,,
2012,507011148,Banjup,15837,2778.421053,6.210180404,926,54.70352642,,,,,,
2012,507011150,Bibra Industrial,15,0.006426735,-11.76470588,-2,-16.66666667,,,,,,
2012,507011151,Bibra Lake,0,0,0,0,0,,,,,,
2012,507011152,Coogee,8378,11.17811875,4.555097966,365,12.36587983,,,,,,
2012,507011153,Coolbellup,8284,527.6433121,1.731548569,141,3.861584754,,,,,,
2012,507011154,Hamilton Hill,10738,55.0102459,2.227722772,234,9.829190958,,,,,,
2012,507011155,Henderson,15,0.004135307,25,3,25,,,,,,
2012,507011158,North Coogee,981,11.70644391,65.70945946,389,4805,,,,,,
2012,507011159,South Lake - Cockburn Central,11848,380.9646302,0.551642196,65,6.088825215,,,,,,
2012,507011160,Spearwood,9991,7.367450778,2.335347741,228,6.935673766,,,,,,
2012,507011161,Success - Hammond Park,12642,274.826087,10.42012403,1193,64.30985183,,,,,,
2012,507011163,Yangebup,7661,470,1.497085321,113,16.44626843,,,,,,
2012,507011259,Beeliar - Wattleup,7389,14.07696704,6.57723929,456,25.40733198,,,,,,
2012,507011260,Jandakot,2905,69.0023753,-1.425178147,-42,2.469135802,,,,,,
2012,507021164,East Fremantle,7602,140.2583026,2.136235389,159,7.100591716,,,,,,
2012,507021165,Fremantle,14892,5.185778459,3.907340218,560,10.08279125,,,,,,
2012,507021166,Fremantle - South,14836,76.12108774,2.75661449,398,12.45357386,,,,,,
2012,507021167,O`Connor (WA),8,0.002726746,60,3,0,,,,,,
2012,507031169,Bertram - Wellard (West),9443,45.05248092,15.0182704,1233,108.4087398,,,,,,
2012,507031170,Calista,7779,62.1822542,1.025974026,79,16.74921207,,,,,,
2012,507031172,Hope Valley - Postans,117,0.034978624,-10,-13,-19.31034483,,,,,,
2012,507031173,Kwinana Industrial,15,0.243902439,15.38461538,2,7.142857143,,,,,,
2012,507031174,Parmelia - Orelia,11451,112.817734,0.721259565,82,8.632957025,,,,,,
2012,507031261,Casuarina - Wandi,3883,160.4545455,18.5648855,608,26.6470972,,,,,,
2012,507041175,Applecross - Ardross,11525,238.1198347,1.087623893,124,8.073893473,,,,,,
2012,507041176,Bateman,4036,0.747144523,0.648379052,26,8.087841457,,,,,,
2012,507041177,Bicton - Palmyra,14204,660.6511628,2.912621359,402,9.295167744,,,,,,
2012,507041178,Booragoon,15099,1.084472344,1.807025824,268,6.616297133,,,,,,
2012,507041179,Bull Creek,8161,25.29758215,1.090053264,88,2.0125,,,,,,
2012,507041180,Leeming,11851,0.238341844,0.076000676,9,-2.557145206,,,,,,
2012,507041181,Melville,16731,216.7227979,2.136621696,350,9.281515349,,,,,,
2012,507041182,Murdoch - Kardinya,13021,2.896645311,0.727160207,94,4.577945547,,,,,,
2012,507041183,Willagee,5105,35.64944134,1.309783687,66,9.714162906,,,,,,
2012,507041184,Winthrop,6671,0.363776161,-0.074895147,-5,-0.714392023,,,,,,
2012,507051185,Baldivis,20500,122.6810293,18.7442076,3236,124.1171969,,,,,,
2012,507051186,Cooloongup,9159,1.827778886,0.881154312,80,1.891200356,,,,,,
2012,507051187,Port Kennedy,14878,54.18062637,0.656247886,97,7.437897169,,,,,,
2012,507051188,Rockingham,15956,2.61650979,1.224386221,193,12.81906243,,,,,,
2012,507051189,Rockingham Lakes,15,0.004572752,-6.25,-1,-6.25,,,,,,
2012,507051190,Safety Bay - Shoalwater,11982,1.777085651,0.884061632,105,10.46372269,,,,,,
2012,507051191,Singleton - Golden Bay - Secret Harbour,17390,3.173357664,6.713303878,1094,45.88926174,,,,,,
2012,507051192,Waikiki,12680,61.04959076,1.172903535,147,8.94406736,,,,,,
2012,507051193,Warnbro,11852,1.277898777,0.38963239,46,1.420503166,,,,,,
2012,501011001,Augusta,4826,1.411771589,5.417212757,248,7.964205817,,,,,,
2012,501011002,Busselton,23864,3409.142857,5.499557913,1244,22.15397215,,,,,,
2012,501011003,Busselton Region,9277,1932.708333,4.765669113,422,21.93743428,,,,,,
2012,501011004,Margaret River,8044,618.7692308,5.150326797,394,19.6133829,,,,,,
2012,501021005,Australind - Leschenault,16038,5.250785752,5.091409475,777,26.34315425,,,,,,
2012,501021007,Capel,5003,365.1824818,2.900041135,141,16.43006749,,,,,,
2012,501021008,College Grove - Carey Park,6894,1.72807941,2.224199288,150,9.237838694,,,,,,
2012,501021009,Collie,9426,90.98455598,0.888365621,83,5.060187249,,,,,,
2012,501021010,Dardanup,3184,0.509366651,3.443794672,106,14.61483081,,,,,,
2012,501021011,Davenport,10,0.002538393,11.11111111,1,25,,,,,,
2012,501021012,Eaton - Pelican Point,11066,173.7205651,4.229066591,449,21.67124794,,,,,,
2012,501021014,Harvey,8801,287.6143791,2.135313914,184,7.081153425,,,,,,
2012,501021015,East Bunbury - Glen Iris,7174,39.0103317,0.293583112,21,10.09821977,,,,,,
2012,501021016,Waroona,3820,0.811005902,2.688172043,100,6.377053745,,,,,,
2012,501021251,Dalyellup,7738,319.7520661,7.621696801,548,84.94263862,,,,,,
2012,501021252,Gelorup - Stratham,3088,1.109992811,1.080196399,33,6.409372846,,,,,,
2012,501021253,South Bunbury - Bunbury,12259,129.314346,1.130176539,137,3.051445864,,,,,,
2012,501021254,Withers - Usher,5626,3.853424658,-1.453844806,-83,-1.211589113,,,,,,
2012,501031017,Bridgetown - Boyup Brook,6202,63.74100719,2.716131169,164,8.559425871,,,,,,
2012,501031018,Donnybrook - Balingup,5628,34.02660218,3.039179788,166,12.98935957,,,,,,
2012,501031019,Manjimup,5609,22.19628017,0.321945985,18,-2.908083781,,,,,,
2012,501031020,Pemberton,5197,80.20061728,0.405718702,21,1.404878049,,,,,,
2012,509011225,Albany,14503,1.750808827,1.249650935,179,1.91848208,,,,,,
2012,509011226,Albany Region,3155,0.430846124,2.368591823,73,7.276436586,,,,,,
2012,509011227,Bayonet Head - Lower King,4594,66.19596542,4.030797101,178,9.224916786,,,,,,
2012,509011228,Denmark,5593,0.282316479,4.094546808,220,15.129683,,,,,,
2012,509011229,Gnowangerup,2941,16.30266075,0.581395349,17,-4.605903341,,,,,,
2012,509011230,Katanning,4803,0.401400682,1.823192707,86,0.418147606,,,,,,
2012,509011231,Kojonup,4346,48.18181818,0.648448356,28,-2.882681564,,,,,,
2012,509011232,Little Grove - Elleker,3489,0.60510935,3.194321207,108,6.63202934,,,,,,
2012,509011233,McKail - Willyung,9902,1.950057111,2.399172699,232,14.32859947,,,,,,
2012,509011234,Plantagenet,5118,50.07827789,1.709062003,86,7.475850483,,,,,,
2012,509011235,Stirling Range National Park,0,0,0,0,0,,,,,,
2012,509021236,Chittering,4798,76.768,5.84601809,265,25.66788895,,,,,,
2012,509021237,Cunderdin,4095,0.455987974,1.211072664,49,2.52879319,,,,,,
2012,509021238,Dowerin,4202,189.2792793,0.406212664,17,1.841977702,,,,,,
2012,509021239,Gingin - Dandaragan,8335,1225.735294,2.723687454,221,9.297141359,,,,,,
2012,509021240,Merredin,5219,234.0358744,0.076701822,4,-0.019157088,,,,,,
2012,509021241,Moora,4824,220.2739726,0.815047022,39,0.815047022,,,,,,
2012,509021242,Mukinbudin,3548,563.1746032,0.141123342,5,-1.444444444,,,,,,
2012,509021243,Northam,11169,3018.648649,3.130193906,339,8.902106084,,,,,,
2012,509021244,Toodyay,4612,142.345679,1.832634136,83,5.779816514,,,,,,
2012,509021245,York - Beverley,5200,520,2.64508488,134,5.648110524,,,,,,
2012,509031246,Brookton,3781,302.48,1.231593039,46,-0.263782643,,,,,,
2012,509031247,Kulin,4693,213.3181818,-0.593094683,-28,-1.531682753,,,,,,
2012,509031248,Murray,3007,294.8039216,0.838363514,25,34.24107143,,,,,,
2012,509031249,Narrogin,4913,314.9358974,0.552599263,27,-0.42561816,,,,,,
2012,509031250,Wagin,5073,15.3494705,1.318154584,66,3.340802607,,,,,,
2012,510011262,Broome,13943,319.0617849,4.724350308,629,12.44354839,,,,,,
2012,510011263,Derby - West Kimberley,9308,705.1515152,3.941931882,353,7.557198983,,,,,,
2012,510011264,Halls Creek,3858,53.2137931,-0.899049576,-35,1.686874012,,,,,,
2012,510011265,Kununurra,8230,1028.75,0.292468925,24,10.04144939,,,,,,
2012,510011266,Roebuck,2464,41.55143339,1.69211721,41,13.18327974,,,,,,
2012,510021267,East Pilbara,7110,1061.19403,2.909248806,201,61.66439291,,,,,,
2012,510021268,Newman,6607,629.2380952,-0.422004521,-28,16.6490113,,,,,,
2012,510021269,Port Hedland,4663,269.5375723,1.590413943,73,15.44936866,,,,,,
2012,510021270,South Hedland,9990,1332,2.126354529,208,17.00632467,,,,,,
2012,510031271,Ashburton (WA),11194,1554.722222,9.455363254,967,41.00012596,,,,,,
2012,510031272,Karratha,17466,4366.5,2.698888693,459,18.06935713,,,,,,
2012,510031273,Roebourne,6576,212.815534,-0.769578995,-51,13.49672075,,,,,,
2012,511011274,Esperance,12021,946.5354331,2.071834932,244,4.630516146,,,,,,
2012,511011275,Esperance Region,4318,141.5737705,0.605778192,26,1.623911509,,,,,,
2012,511021276,Carnarvon,5613,261.0697674,-0.231070032,-13,0.591397849,,,,,,
2012,511021277,Exmouth,4187,820.9803922,3.433794466,139,11.1494558,,,,,,
2012,511031278,Boulder,8136,2260,1.269604182,102,3.841735801,,,,,,
2012,511031279,Kalgoorlie,14822,410.5817175,2.531820697,366,11.05117255,,,,,,
2012,511031280,Kalgoorlie - North,9564,23.52767528,1.281372445,121,7.921462424,,,,,,
2012,511031281,Kalgoorlie Airport,0,0,0,0,0,,,,,,
2012,511031282,Kambalda - Coolgardie - Norseman,5603,102.9963235,0.107200286,6,5.67710298,,,,,,
2012,511031283,Leinster - Leonora,6017,151.1809045,3.27840714,191,39.18575064,,,,,,
2012,511031284,Trafalgar (WA),0,0,0,0,0,,,,,,
2012,511041285,Geraldton,12766,337.7248677,0.156911972,20,-0.195449926,,,,,,
2012,511041286,Geraldton - East,8090,30.17530772,0.948340404,76,9.162056403,,,,,,
2012,511041287,Geraldton - North,7058,50.77697842,5.785371703,386,24.47971781,,,,,,
2012,511041288,Geraldton - South,9753,2.469051416,3.184511215,301,17.96081277,,,,,,
2012,511041289,Irwin,3738,148.3333333,1.797385621,66,13.92868028,,,,,,
2012,511041290,Meekatharra,4226,2.134559046,0.332383666,14,18.24286514,,,,,,
2012,511041291,Morawa,4556,71.97472354,-1.128472222,-52,-0.087719298,,,,,,
2012,511041292,Northampton - Mullewa - Greenough,6081,4.93107363,2.459983151,146,1.63797426,,,,,,
2012,601011001,Bridgewater - Gagebrook,7573,2.215363913,-0.56460084,-43,-0.22397892,,,,,,
2012,601011002,Brighton - Pontville,4986,712.2857143,2.973977695,144,21.698804,,,,,,
2012,601011003,Old Beach - Otago,3904,813.3333333,2.899314707,110,14.68860165,,,,,,
2012,601021004,Bellerive - Rosny,5972,459.3846154,0.134138162,8,2.085470085,,,,,,
2012,601021005,Cambridge,7424,2.430591933,1.034295046,76,7.236747075,,,,,,
2012,601021006,Geilston Bay - Risdon,3237,236.2773723,0.15470297,5,2.599049128,,,,,,
2012,601021007,Howrah - Tranmere,9974,2.500125332,1.682128657,165,11.13091922,,,,,,
2012,601021008,Lindisfarne - Rose Bay,6908,66.67953668,0.377797152,26,1.797819039,,,,,,
2012,601021009,Mornington - Warrane,4678,0.748372234,0.17130621,8,3.153252481,,,,,,
2012,601021010,Risdon Vale,2993,0.759741084,0.537453813,16,-3.233107016,,,,,,
2012,601021011,Rokeby,5631,88.39874411,1.550946799,86,8.434430965,,,,,,
2012,601021012,South Arm,4188,136.8627451,0.697283001,29,5.358490566,,,,,,
2012,601031013,Austins Ferry - Granton,3811,20.72321914,0.846784864,32,10.84933101,,,,,,
2012,601031014,Berriedale - Chigwell,5449,1.156851089,0.665065583,36,3.968708262,,,,,,
2012,601031015,Claremont (Tas.),7786,321.7355372,-0.051347882,-4,1.698014629,,,,,,
2012,601031016,Derwent Park - Lutana,4221,1.517253774,-0.518501061,-22,0.860215054,,,,,,
2012,601031017,Glenorchy,10716,113.0379747,0.280741157,30,3.476245655,,,,,,
2012,601031018,Montrose - Rosetta,4660,3.191780822,0.800346096,37,-0.469884665,,,,,,
2012,601031019,Moonah,5273,54.19321686,0.056925996,3,3.962933754,,,,,,
2012,601031020,New Norfolk,6461,39.06287787,0.685678666,44,1.82821119,,,,,,
2012,601031021,West Moonah,3896,15.4174911,0.723888314,28,2.391590013,,,,,,
2012,601041022,Kingston - Huntingfield,11025,170.1388889,0.804608211,88,11.08312343,,,,,,
2012,601041023,Kingston Beach - Blackmans Bay,10001,1.106905292,0.33105939,33,4.00374376,,,,,,
2012,601041024,Margate - Snug,7395,74.17251755,2.381282016,172,20.400521,,,,,,
2012,601041025,Mount Wellington,0,0,0,0,0,,,,,,
2012,601041026,Taroona - Bonnet Hill,3623,7.162910241,0.387919091,14,4.801851316,,,,,,
2012,601051027,Hobart,7810,1.335088379,0.192431046,15,4.565537555,,,,,,
2012,601051028,Lenah Valley - Mount Stuart,8411,1314.21875,0.334009305,28,-0.213548464,,,,,,
2012,601051029,Mount Nelson - Dynnyrne,4551,141.7757009,0.619058147,28,4.716981132,,,,,,
2012,601051030,New Town,6015,7.83203125,-1.182848694,-72,0.333611343,,,,,,
2012,601051031,Sandy Bay,11866,351.0650888,0.764266304,90,5.475555556,,,,,,
2012,601051032,South Hobart - Fern Tree,6075,359.4674556,0.41322314,25,2.791878173,,,,,,
2012,601051033,West Hobart,5987,721.3253012,0.167308014,10,1.508986097,,,,,,
2012,601061034,Dodges Ferry - Lewisham,7225,597.107438,0.865559123,62,8.516070892,,,,,,
2012,601061035,Sorell - Richmond,7945,1031.818182,1.145767027,90,10.37788275,,,,,,
2012,602011036,Invermay,3227,193.2335329,-0.95150399,-31,-1.133578431,,,,,,
2012,602011037,Kings Meadows - Punchbowl,4077,599.5588235,0.517751479,21,2.928553396,,,,,,
2012,602011038,Launceston,5449,1135.208333,-0.855167394,-47,2.444068434,,,,,,
2012,602011039,Legana,3897,385.8415842,1.220779221,47,13.58204605,,,,,,
2012,602011040,Mowbray,3889,154.3253968,-1.093591048,-43,7.312362031,,,,,,
2012,602011041,Newnham - Mayfield,8962,654.1605839,0.335871026,30,4.671805653,,,,,,
2012,602011042,Newstead,5220,300,0.249663914,13,2.533883324,,,,,,
2012,602011043,Norwood (Tas.),3944,469.5238095,0.076122811,3,0.432900433,,,,,,
2012,602011044,Prospect Vale - Blackstone,6568,602.5688073,-0.152021891,-10,4.187817259,,,,,,
2012,602011045,Ravenswood,4039,192.3333333,-2.108579738,-87,-2.978621187,,,,,,
2012,602011046,Riverside,6370,677.6595745,-0.141087945,-9,4.666447585,,,,,,
2012,602011047,South Launceston,4697,191.7142857,0.149253731,7,2.086502934,,,,,,
2012,602011048,Summerhill - Prospect,4674,417.3214286,0.128534704,6,3.475758247,,,,,,
2012,602011049,Trevallyn,4813,13.87831603,-1.190720591,-58,1.475859161,,,,,,
